,Word/Token,Count,Sentiment Score,Subjectivity
2532,scrubbing-brushes,1,0.0,0.0
2533,hammers,1,0.0,0.0
2534,garden-shears,1,0.0,0.0
2535,repairing,1,0.0,0.0
2536,ravages,1,0.0,0.0
2537,Every,1,0.0,0.0
2538,Friday,1,0.0,0.0
2539,crates,1,0.0,0.0
2540,oranges,3,0.0,0.0
2541,lemons,3,0.0,0.0
2542,fruiterer,1,0.0,0.0
2543,York—every,1,0.0,0.0
2544,Monday,1,0.0,0.0
2545,pyramid,1,0.0,0.0
2546,pulpless,1,0.0,0.0
2547,halves,1,0.0,0.0
2548,machine,1,0.0,0.0
2549,extract,1,0.0,0.0
2550,juice,1,0.0,0.0
2551,button,2,0.0,0.0
2552,thumb,1,0.0,0.0
2553,fortnight,1,0.0,0.0
2554,corps,1,0.0,0.0
2555,caterers,1,0.0,0.0
2556,canvas,5,0.0,0.0
2557,coloured,1,0.0,0.0
2558,lights,11,0.0,0.0
2559,Christmas,4,0.0,0.0
2560,tree,6,0.0,0.0
2561,buffet,1,0.0,0.0
2562,tables,1,0.0,0.0
2563,garnished,2,0.0,0.0
2564,hors-d,1,0.0,0.0
2565,oeuvre,1,0.0,0.0
2566,spiced,1,0.0,0.0
2567,baked,1,0.0,0.0
2568,hams,1,0.0,0.0
2569,salads,1,0.0,0.0
2570,harlequin,1,0.0,0.0
2571,designs,2,0.0,0.0
2572,pastry,1,0.0,0.0
2573,pigs,1,0.0,0.0
2574,turkeys,1,0.0,0.0
2575,bewitched,1,0.0,0.0
2576,main,2,0.16666666666666666,0.3333333333333333
2577,hall,14,0.0,0.0
2578,bar,3,0.0,0.0
2579,real,9,0.2,0.30000000000000004
2580,brass,2,0.0,0.0
2581,rail,1,0.0,0.0
2582,stocked,1,0.0,0.0
2583,gins,1,0.0,0.0
2584,liquors,1,0.0,0.0
2585,cordials,1,0.0,0.0
2586,female,1,0.0,0.16666666666666666
2587,By,9,0.0,0.0
2588,seven,4,0.0,0.0
2589,orchestra,6,0.0,0.0
2590,five-piece,1,0.0,0.0
2591,pitful,1,0.0,0.0
2592,oboes,1,0.0,0.0
2593,trombones,1,0.0,0.0
2594,saxophones,2,0.0,0.0
2595,viols,1,0.0,0.0
2596,cornets,1,0.0,0.0
2597,piccolos,1,0.0,0.0
2598,drums,2,0.0,0.0
2599,swimmers,1,0.0,0.0
2600,dressing,1,0.0,0.0
2601,upstairs,9,0.0,0.0
2602,parked,1,0.0,0.0
2603,halls,2,0.0,0.0
2604,salons,1,0.0,0.0
2605,gaudy,1,0.0,0.0
2606,primary,1,0.4,0.5
2607,colours,1,0.0,0.0
2608,bobbed,1,0.0,0.0
2609,strange,6,-0.05,0.15
2610,ways,1,0.0,0.0
2611,shawls,1,0.0,0.0
2612,Castile,1,0.0,0.0
2613,swing,2,0.0,0.0
2614,floating,2,0.0,0.0
2615,rounds,1,0.0,0.0
2616,permeate,1,0.0,0.0
2617,alive,4,0.1,0.4
2618,innuendo,2,0.0,0.0
2619,introductions,1,0.0,0.0
2620,enthusiastic,1,0.6,0.9
2621,meetings,1,0.0,0.0
2622,brighter,1,0.0,0.0
2623,lurches,1,0.0,0.0
2624,playing,3,0.0,0.0
2625,cocktail,3,0.0,0.0
2626,opera,1,0.0,0.0
2627,pitches,1,0.0,0.0
2628,key,3,0.0,1.0
2629,higher,3,0.25,0.5
2630,Laughter,1,0.0,0.0
2631,easier,2,0.0,0.0
2632,spilled,2,0.0,0.0
2633,prodigality,1,0.0,0.0
2634,groups,2,0.0,0.0
2635,swiftly,1,0.0,0.0
2636,swell,2,0.0,0.0
2637,arrivals,2,0.0,0.0
2638,dissolve,1,0.0,0.0
2639,form,3,0.0,0.0
2640,wanderers,1,0.0,0.0
2641,confident,2,0.5,0.8333333333333334
2642,weave,1,0.0,0.0
2643,stouter,1,0.0,0.0
2644,stable,3,0.0,0.0
2645,sharp,7,-0.125,0.75
2646,joyous,1,0.0,0.0
2647,group,4,0.0,0.0
2648,triumph,2,0.0,0.0
2649,glide,1,0.0,0.0
2650,sea-change,1,0.0,0.0
2651,constantly,1,0.0,0.3333333333333333
2652,Suddenly,8,0.0,0.5
2653,gypsies,1,0.0,0.0
2654,opal,1,0.0,0.0
2655,seizes,1,0.0,0.0
2656,dumps,1,0.0,0.0
2657,courage,3,0.0,0.0
2658,Frisco,1,0.0,0.0
2659,dances,3,0.0,0.0
2660,hush,3,0.0,0.0
2661,leader,2,0.0,0.0
2662,varies,1,0.0,0.0
2663,rhythm,4,0.0,0.0
2664,obligingly,1,0.0,0.0
2665,burst,3,0.0,0.0
2666,erroneous,1,-0.5,0.6
2667,news,4,0.0,0.0
2668,Gilda,1,0.0,0.0
2669,Gray,1,0.0,0.0
2670,understudy,1,0.0,0.0
2671,Follies,1,0.0,0.0
2672,begun,5,0.0,0.0
2673,actually,3,0.0,0.1
2674,invited,7,0.0,0.0
2675,invited—they,1,0.0,0.0
2676,automobiles,4,0.0,0.0
2677,somehow,3,0.0,0.0
2678,ended,4,0.0,0.0
2679,Once,7,0.0,0.0
2680,introduced,3,0.0,0.0
2681,conducted,1,0.0,0.0
2682,according,2,0.0,0.0
2683,rules,2,0.0,0.0
2684,behaviour,1,0.0,0.0
2685,associated,1,0.0,0.0
2686,amusement,1,0.0,0.0
2687,simplicity,2,0.0,0.0
2688,ticket,2,0.0,0.0
2689,chauffeur,8,0.0,0.0
2690,robin,1,0.0,0.0
2691,s-egg,1,0.0,0.0
2692,crossed,4,0.0,0.0
2693,early,6,0.1,0.3
2694,formal,2,0.0,0.0
2695,note,4,0.0,0.0
2696,employer,1,0.0,0.0
2697,honour,1,0.0,0.0
2698,attend,1,0.0,0.0
2699,intended,3,0.0,0.0
2700,peculiar,3,0.0,0.0
2701,combination,1,0.0,0.0
2702,circumstances,3,0.0,0.0
2703,prevented,2,0.0,0.0
2704,it—signed,1,0.0,0.0
2705,Jay,11,0.0,0.0
2706,majestic,1,0.0,0.0
2707,Dressed,1,0.0,0.0
2708,flannels,1,0.0,0.0
2709,wandered,4,0.0,0.0
2710,ill,1,-0.5,1.0
2711,ease,3,0.0,0.0
2712,swirls,1,0.0,0.0
2713,eddies,1,0.0,0.0
2714,know—though,1,0.0,0.0
2715,noticed,3,0.0,0.0
2716,struck,2,0.0,0.0
2717,number,4,0.0,0.0
2718,Englishmen,1,0.0,0.0
2719,dotted,1,0.0,0.0
2720,dressed,4,0.0,0.0
2721,hungry,1,0.0,0.0
2722,talking,10,0.0,0.0
2723,earnest,1,0.0,0.0
2724,prosperous,1,0.0,0.0
2725,Americans,2,0.0,0.0
2726,selling,2,0.0,0.0
2727,bonds,3,0.0,0.0
2728,insurance,1,0.0,0.0
2729,agonizingly,1,0.0,0.0
2730,aware,9,0.25,0.25
2731,easy,2,0.43333333333333335,0.8333333333333334
2732,vicinity,2,0.0,0.0
2733,whereabouts,1,0.0,0.0
2734,amazed,2,0.0,0.0
2735,denied,2,0.0,0.0
2736,vehemently,1,0.0,0.0
2737,knowledge,1,0.0,0.0
2738,slunk,1,0.0,0.0
2739,direction,4,0.0,0.0
2740,table—the,1,0.0,0.0
2741,linger,1,0.0,0.0
2742,purposeless,3,0.0,0.0
2743,roaring,1,0.0,0.0
2744,embarrassment,5,0.0,0.0
2745,steps,24,0.0,0.0
2746,Welcome,1,0.8,0.9
2747,necessary,4,0.0,1.0
2748,someone,9,0.0,0.0
2749,begin,3,0.0,0.0
2750,address,4,0.0,0.0
2751,cordial,2,0.0,0.0
2752,remarks,3,0.0,0.0
2753,passersby,1,0.0,0.0
2754,roared,2,0.0,0.0
2755,advancing,1,0.0,0.0
2756,unnaturally,1,0.0,0.0
2757,responded,1,0.0,0.0
2758,remembered,10,0.0,0.0
2759,to—,2,0.0,0.0
2760,impersonally,1,0.0,0.0
2761,twin,1,0.0,0.0
2762,foot,8,0.0,0.0
2763,Sorry,2,-0.5,1.0
2764,win.,1,0.8,0.4
2765,golf,6,0.0,0.0
2766,finals,1,0.0,0.0
2767,ago.,6,0.0,0.0
2768,dyed,1,0.0,0.0
2769,addressed,3,0.0,0.0
2770,premature,1,0.0,0.0
2771,moon,9,0.0,0.0
2772,caterer,1,0.0,0.0
2773,golden,5,0.3,0.5
2774,resting,2,0.0,0.0
2775,Mumble,1,0.0,0.0
2776,companion,1,0.0,0.0
2777,Wasn,1,0.0,0.0
2778,tore,1,0.0,0.0
2779,gown,2,0.0,0.0
2780,address—inside,1,0.0,0.0
2781,package,1,0.0,0.0
2782,Croirier,1,0.0,0.0
2783,Sure,2,0.5,0.8888888888888888
2784,wear,2,0.0,0.0
2785,tonight,2,0.0,0.0
2786,bust,1,0.0,0.0
2787,altered,1,0.0,0.0
2788,gas,6,0.0,0.0
2789,lavender,5,0.0,0.0
2790,beads,3,0.0,0.0
2791,sixty-five,1,0.0,0.0
2792,funny,9,0.25,1.0
2793,trouble,8,-0.2,0.2
2794,anybody.,1,0.0,0.0
2795,Somebody,3,0.0,0.0
2796,me—,1,0.0,0.0
2797,confidentially,1,0.0,0.0
2798,killed,11,-0.2,0.0
2799,once.,1,0.0,0.0
2800,thrill,1,0.0,0.0
2801,Mumbles,1,0.0,0.0
2802,bent,4,0.0,0.0
2803,listened,1,0.0,0.0
2804,argued,1,0.0,0.0
2805,sceptically,1,0.0,0.0
2806,German,2,0.0,0.0
2807,spy,1,0.0,0.0
2808,Germany,1,0.0,0.0
2809,assured,6,0.0,0.0
2810,positively,1,0.22727272727272727,0.5454545454545454
2811,American,5,0.0,0.0
2812,army,5,0.0,0.0
2813,credulity,1,0.0,0.0
2814,switched,1,0.0,0.0
2815,enthusiasm,3,0.0,0.0
2816,nobody,3,0.0,0.0
2817,bet,1,0.0,0.0
2818,narrowed,2,0.0,0.0
2819,shivered,3,0.0,0.0
2820,testimony,2,0.0,0.0
2821,speculation,1,0.0,0.0
2822,inspired,1,0.0,0.0
2823,whispers,2,0.0,0.0
2824,whisper,2,0.0,0.0
2825,supper—there,1,0.0,0.0
2826,midnight—was,1,0.0,0.0
2827,served,3,0.0,0.0
2828,join,3,0.0,0.0
2829,couples,2,0.0,0.0
2830,escort,1,0.0,0.0
2831,undergraduate,3,0.0,0.0
2832,sooner,1,0.0,0.0
2833,yield,1,0.0,0.0
2834,greater,1,0.5,0.5
2835,lesser,1,0.0,0.5
2836,degree,2,0.0,0.0
2837,rambling,1,0.0,0.0
2838,preserved,1,0.0,0.0
2839,homogeneity,1,0.0,0.0
2840,assumed,4,0.0,0.0
2841,function,1,0.0,0.0
2842,representing,1,0.0,0.0
2843,staid,1,0.0,0.0
2844,nobility,1,0.0,0.0
2845,countryside—East,1,0.0,0.0
2846,condescending,1,0.0,0.0
2847,carefully,1,-0.1,1.0
2848,guard,1,0.0,0.0
2849,spectroscopic,1,0.0,0.0
2850,wasteful,1,0.0,0.0
2851,inappropriate,1,0.0,0.0
2852,half-hour,2,0.0,0.0
2853,melancholy,2,0.0,0.0
2854,important-looking,1,0.0,0.0
2855,Gothic,1,0.0,0.0
2856,panelled,1,0.0,0.0
2857,carved,1,0.0,0.0
2858,English,1,0.0,0.0
2859,oak,1,0.0,0.0
2860,probably,4,0.0,0.0
2861,transported,1,0.0,0.0
2862,ruin,1,0.0,0.0
2863,overseas,2,0.0,0.0
2864,middle-aged,1,0.0,0.0
2865,owl-eyed,4,0.0,0.0
2866,somewhat,1,0.0,0.0
2867,unsteady,1,0.0,0.0
2868,shelves,1,0.0,0.0
2869,wheeled,2,0.0,0.0
2870,examined,2,0.0,0.0
2871,impetuously,1,0.0,0.0
2872,waved,5,0.0,0.0
2873,bookshelves,1,0.0,0.0
2874,ascertain,1,0.0,0.0
2875,ascertained,1,0.0,0.0
2876,real.,1,0.2,0.30000000000000004
2877,real—have,1,0.0,0.0
2878,pages,2,0.0,0.0
2879,durable,1,0.0,0.0
2880,Matter,1,0.0,0.0
2881,Pages,1,0.0,0.0
2882,and—Here,1,0.0,0.0
2883,Lem,1,0.0,0.0
2884,granted,2,0.0,0.0
2885,rushed,5,0.0,0.0
2886,bookcases,1,0.0,0.0
2887,Volume,1,0.0,0.0
2888,Stoddard,1,0.0,0.0
2889,Lectures,1,0.0,0.0
2890,bona-fide,2,0.0,0.0
2891,printed,2,0.0,0.0
2892,fooled,1,0.0,0.0
2893,fella,2,0.0,0.0
2894,regular,3,0.0,0.07692307692307693
2895,Belasco,1,0.0,0.0
2896,thoroughness,1,0.0,0.0
2897,realism,1,0.0,0.0
2898,Knew,1,0.0,0.0
2899,too—didn,1,0.0,0.0
2900,cut,5,0.0,0.0
2901,expect,2,0.0,0.0
2902,snatched,1,0.0,0.0
2903,replaced,2,0.0,0.0
2904,muttering,2,0.0,0.0
2905,liable,2,-0.1,0.5
2906,collapse,2,0.0,0.0
2907,brought.,1,0.0,0.0
2908,cheerfully,1,0.4,1.0
2909,answering,2,0.0,0.0
2910,Roosevelt,4,0.0,0.0
2911,Claud,1,0.0,0.0
2912,sober,3,0.1,0.2
2913,library.,1,0.0,0.0
2914,Has,2,0.0,0.0
2915,bit,4,0.0,0.0
2916,re—,1,0.0,0.0
2917,us.,1,0.0,0.0
2918,gravely,2,0.0,0.0
2919,dancing,4,0.0,0.0
2920,pushing,2,0.0,0.0
2921,graceless,1,0.0,0.0
2922,circles,2,0.0,0.0
2923,superior,2,0.7,0.9
2924,holding,7,0.0,0.0
2925,tortuously,1,0.0,0.0
2926,fashionably,2,0.0,0.0
2927,corners—and,1,0.0,0.0
2928,individually,1,0.0,0.4
2929,relieving,1,0.0,0.0
2930,burden,2,0.0,0.0
2931,banjo,1,0.0,0.0
2932,traps,1,0.0,0.0
2933,hilarity,2,0.0,0.0
2934,increased,4,0.0,0.0
2935,sung,2,0.0,0.0
2936,notorious,1,0.0,0.0
2937,contralto,2,0.0,0.0
2938,jazz,2,0.0,0.0
2939,numbers,2,0.0,0.0
2940,stunts,2,0.0,0.0
2941,happy,4,0.8,1.0
2942,vacuous,1,0.0,0.0
2943,stage,1,0.0,0.0
2944,twins,1,0.0,0.0
2945,baby,2,0.0,0.0
2946,act,5,0.0,0.0
2947,glasses,5,0.0,0.0
2948,bigger,1,0.0,0.5
2949,finger-bowls,2,0.0,0.0
2950,risen,1,0.0,0.0
2951,triangle,1,0.0,0.0
2952,scales,1,0.0,0.0
2953,tinny,1,0.0,0.0
2954,drip,1,0.0,0.0
2955,banjoes,1,0.0,0.0
2956,age,5,0.0,0.0
2957,rowdy,1,0.0,0.0
2958,slightest,1,0.0,0.0
2959,provocation,1,0.0,0.0
2960,uncontrollable,1,0.0,0.0
2961,enjoying,1,0.5,0.6
2962,significant,1,0.375,0.875
2963,elemental,1,0.0,0.0
2964,lull,1,0.0,0.0
2965,entertainment,1,0.0,0.0
2966,Your,6,0.0,0.0
2967,Weren,1,0.0,0.0
2968,First,4,0.25,0.3333333333333333
2969,Division,1,0.0,0.0
2970,yes,3,0.0,0.0
2971,Twenty-eighth,1,0.0,0.0
2972,Infantry.,1,0.0,0.0
2973,Sixteenth,1,0.0,0.0
2974,June,8,0.0,0.0
2975,nineteen-eighteen,1,0.0,0.0
2976,before.,2,0.0,0.0
2977,villages,2,0.0,0.0
2978,hydroplane,4,0.0,0.0
2979,Want,3,0.0,0.0
2980,sport,34,0.0,0.0
2981,near,7,0.1,0.4
2982,shore,4,0.0,0.0
2983,Sound.,1,0.4,0.4
2984,Any,2,0.0,0.0
2985,suits,3,0.0,0.0
2986,best.,1,1.0,0.3
2987,tongue,2,0.0,0.0
2988,Having,1,0.0,0.0
2989,Much,1,0.2,0.2
2990,better.,1,0.5,0.5
2991,acquaintance,2,0.0,0.0
2992,there—,1,0.0,0.0
2993,hedge,2,0.0,0.0
2994,invitation.,1,0.0,0.0
2995,failed,3,-0.5,0.3
2996,understand,13,0.0,0.0
2997,pardon.,2,0.0,0.0
2998,host.,1,0.0,0.0
2999,understandingly—much,1,0.0,0.0
3000,understandingly,1,0.0,0.0
3001,rare,2,0.3,0.9
3002,smiles,1,0.0,0.0
3003,reassurance,1,0.0,0.0
3004,faced—or,1,0.0,0.0
3005,face—the,2,0.0,0.0
3006,concentrated,2,0.0,0.0
3007,irresistible,3,0.0,0.0
3008,prejudice,1,0.0,0.0
3009,favour,2,0.0,0.0
3010,believed,7,0.0,0.0
3011,precisely,1,0.4,0.8
3012,hoped,3,0.0,0.0
3013,convey,1,0.0,0.0
3014,Precisely,1,0.4,0.8
3015,vanished—and,1,0.0,0.0
3016,elegant,2,0.5,1.0
3017,roughneck,1,0.0,0.0
3018,whose,9,0.0,0.0
3019,formality,2,0.0,0.0
3020,missed,2,0.0,0.0
3021,strong,1,0.4333333333333333,0.7333333333333333
3022,picking,1,0.0,0.0
3023,identified,2,0.0,0.0
3024,calling,8,0.0,0.0
3025,wire,9,0.0,0.0
3026,Excuse,4,-0.05,0.05
3027,rejoin,1,0.0,0.0
3028,later.,1,0.0,0.0
3029,Jordan—constrained,1,0.0,0.0
3030,assure,1,0.0,0.0
3031,surprise,5,0.0,0.0
3032,florid,2,0.0,0.0
3033,corpulent,1,-0.5,0.9
3034,Oxford,13,0.0,0.0
3035,background,1,0.0,0.0
3036,behind,18,-0.4,0.7
3037,However,5,0.0,0.0
3038,reminded,4,0.0,0.0
3039,effect,3,0.0,0.0
3040,stimulating,1,0.0,0.0
3041,swamps,2,0.0,0.0
3042,Louisiana,1,0.0,0.0
3043,Side,1,0.0,0.0
3044,comprehensible,1,0.4,0.7
3045,t—at,1,0.0,0.0
3046,provincial,2,0.0,0.0
3047,inexperience,1,0.0,0.0
3048,t—drift,1,0.0,0.0
3049,coolly,2,0.35,0.65
3050,nowhere,1,0.0,0.0
3051,palace,3,0.0,0.0
3052,Anyhow,2,0.0,0.0
3053,urban,1,0.0,0.0
3054,distaste,1,0.0,0.0
3055,concrete,1,0.15000000000000002,0.30000000000000004
3056,privacy.,1,0.0,0.0
3057,bass,1,-0.15000000000000002,0.5
3058,drum,1,0.0,0.0
3059,echolalia,1,0.0,0.0
3060,Ladies,1,0.0,0.0
3061,gentlemen,1,0.0,0.0
3062,request,5,0.0,0.0
3063,Vladmir,2,0.0,0.0
3064,Tostoff,3,0.0,0.0
3065,latest,2,0.5,0.9
3066,attracted,2,0.0,0.0
3067,Carnegie,1,0.0,0.0
3068,Hall,1,0.0,0.0
3069,May,1,0.0,0.0
3070,papers,4,0.0,0.0
3071,sensation.,1,0.0,0.0
3072,jovial,1,0.0,0.0
3073,condescension,1,0.0,0.0
3074,sensation,1,0.0,0.0
3075,Whereupon,1,0.0,0.0
3076,concluded,1,0.0,0.0
3077,lustily,1,0.0,0.0
3078,Jazz,2,0.0,0.0
3079,History,2,0.0,0.0
3080,World,7,0.0,0.0
3081,composition,1,0.0,0.0
3082,eluded,3,0.0,0.0
3083,approving,1,0.0,0.0
3084,tanned,2,0.0,0.0
3085,skin,3,0.0,0.0
3086,attractively,1,0.8,1.0
3087,trimmed,1,0.0,0.0
3088,drinking,2,0.0,0.0
3089,correct,1,0.0,0.0
3090,fraternal,1,0.0,0.0
3091,putting,1,0.0,0.0
3092,heads,2,0.0,0.0
3093,puppyish,1,0.0,0.0
3094,convivial,1,0.0,0.0
3095,swooning,1,0.0,0.0
3096,playfully,1,0.0,0.0
3097,knowing,2,0.0,0.0
3098,arrest,1,-0.05,0.0
3099,falls—but,1,0.0,0.0
3100,swooned,1,0.0,0.0
3101,quartets,1,0.0,0.0
3102,formed,3,0.0,0.0
3103,link,1,0.0,0.0
3104,alone.,6,0.0,0.0
3105,madame.,1,0.0,0.0
3106,astonishment,2,0.0,0.0
3107,wore,1,0.0,0.0
3108,evening-dress,2,0.0,0.0
3109,sports,3,0.0,0.0
3110,clothes—there,1,0.0,0.0
3111,jauntiness,1,0.0,0.0
3112,learned,1,0.0,0.0
3113,courses,1,0.0,0.0
3114,clean,3,0.3666666666666667,0.7000000000000001
3115,crisp,2,0.25,0.4166666666666667
3116,mornings,1,0.0,0.0
3117,intriguing,1,0.30000000000000004,0.4
3118,sounds,1,0.0,0.0
3119,issued,2,0.0,0.0
3120,many-windowed,1,0.0,0.0
3121,overhung,1,0.0,0.0
3122,terrace,1,0.0,0.0
3123,Eluding,1,0.0,0.0
3124,obstetrical,1,0.0,0.0
3125,conversation,10,0.0,0.0
3126,chorus,2,0.0,0.0
3127,implored,1,0.0,0.0
3128,piano,4,0.0,0.0
3129,tall,2,0.0,0.0
3130,red-haired,1,0.0,0.0
3131,famous,3,0.5,1.0
3132,song,6,0.0,0.0
3133,quantity,1,0.0,0.0
3134,ineptly,1,0.0,0.0
3135,sad—she,1,0.0,0.0
3136,weeping,1,0.0,0.0
3137,pause,9,0.0,0.0
3138,filled,6,0.4,0.9
3139,gasping,2,0.0,0.0
3140,sobs,1,0.0,0.0
3141,lyric,1,0.25,0.65
3142,quavering,1,0.0,0.0
3143,soprano,1,0.0,0.0
3144,tears,6,0.0,0.0
3145,coursed,1,0.0,0.0
3146,cheeks—not,1,0.0,0.0
3147,freely,1,0.4,0.8
3148,beaded,1,0.0,0.0
3149,eyelashes,1,0.0,0.0
3150,inky,1,0.0,0.0
3151,rivulets,1,0.0,0.0
3152,humorous,1,0.5,1.0
3153,suggestion,6,0.0,0.0
3154,sing,3,0.0,0.0
3155,vinous,1,0.0,0.0
3156,fight,3,0.0,0.0
3157,says,7,0.0,0.0
3158,remaining,1,0.0,0.0
3159,fights,1,0.0,0.0
3160,husbands,1,0.0,0.0
3161,quartet,1,0.0,0.0
3162,asunder,1,0.0,0.0
3163,dissension,1,0.0,0.0
3164,intensity,5,0.0,0.0
3165,actress,1,0.0,0.0
3166,attempting,2,0.0,0.0
3167,indifferent,2,0.0,0.0
3168,resorted,1,0.0,0.0
3169,flank,1,0.0,0.0
3170,attacks—at,1,0.0,0.0
3171,intervals,1,0.0,0.0
3172,angry,2,-0.5,1.0
3173,diamond,1,0.0,0.0
3174,hissed,1,0.0,0.0
3175,promised,3,0.0,0.0
3176,reluctance,3,0.0,0.0
3177,confined,1,0.0,0.0
3178,wayward,1,0.0,0.0
3179,occupied,1,0.0,0.0
3180,deplorably,1,-0.6,0.9
3181,highly,1,0.16,0.5399999999999999
3182,indignant,1,0.0,0.0
3183,wives,4,0.0,0.0
3184,sympathizing,1,0.0,0.0
3185,sees,2,0.0,0.0
3186,wants,10,0.2,0.1
3187,home.,2,0.0,0.0
3188,selfish,1,-0.5,1.0
3189,life.,1,0.0,0.0
3190,leave.,1,0.0,0.0
3191,we.,1,0.0,0.0
3192,sheepishly,1,0.0,0.0
3193,spite,1,0.0,0.0
3194,agreement,2,0.0,0.0
3195,malevolence,1,0.0,0.0
3196,credibility,1,0.0,0.0
3197,dispute,1,0.0,0.0
3198,struggle,2,0.0,0.0
3199,kicking,1,0.0,0.0
3200,eagerness,2,0.0,0.0
3201,tightened,1,0.0,0.0
3202,goodbye,6,0.0,0.0
3203,lingered,3,0.0,0.0
3204,shake,3,0.0,0.0
3205,amazing,2,0.6000000000000001,0.9
3206,hour.,5,0.0,0.0
3207,simply,4,0.0,0.35714285714285715
3208,abstractedly,1,0.0,0.0
3209,swore,2,0.0,0.0
3210,tantalizing,1,0.0,0.0
3211,gracefully,1,0.0,0.0
3212,Please,9,0.0,0.0
3213,Phone,1,0.0,0.0
3214,Under,2,0.0,0.0
3215,Sigourney,1,0.0,0.0
3216,Howard,1,0.0,0.0
3217,hurrying,2,0.0,0.0
3218,talked—her,1,0.0,0.0
3219,jaunty,2,0.0,0.0
3220,salute,1,0.0,0.0
3221,melted,2,0.0,0.0
3222,Rather,1,0.0,0.0
3223,ashamed,1,0.0,0.0
3224,stayed,9,0.0,0.0
3225,joined,2,0.0,0.0
3226,clustered,2,0.0,0.0
3227,explain,1,0.0,0.0
3228,hunted,2,0.0,0.0
3229,apologize,1,0.0,0.0
3230,enjoined,1,0.0,0.0
3231,sport.,12,0.0,0.0
3232,familiarity,1,0.0,0.0
3233,reassuringly,1,0.0,0.0
3234,brushed,2,0.0,0.1
3235,clock.,1,0.0,0.0
3236,Philadelphia,1,0.0,0.0
3237,phone,9,0.0,0.0
3238,sir.,1,0.0,0.0
3239,Tell,5,0.0,0.0
3240,night.,6,0.0,0.0
3241,smiled—and,1,0.0,0.0
3242,significance,3,0.0,0.0
3243,desired,2,0.0,0.0
3244,Fifty,1,0.0,0.0
3245,headlights,2,0.0,0.0
3246,illuminated,1,0.0,0.0
3247,tumultuous,2,0.0,0.0
3248,ditch,1,0.0,0.0
3249,shorn,1,0.0,0.0
3250,coupé,10,0.0,0.0
3251,accounted,1,0.0,0.0
3252,detachment,1,0.0,0.0
3253,considerable,1,0.1,0.45
3254,chauffeurs,1,0.0,0.0
3255,blocking,1,0.0,0.0
3256,discordant,1,0.0,0.0
3257,din,2,0.0,0.0
3258,duster,2,0.0,0.0
3259,dismounted,1,0.0,0.0
3260,tyre,2,0.0,0.0
3261,observers,1,0.0,0.0
3262,puzzled,1,0.0,0.0
3263,ditch.,1,0.0,0.0
3264,infinitely,3,0.0,0.0
3265,astonishing,1,0.5,1.0
3266,recognized,2,0.0,0.0
3267,man—it,1,0.0,0.0
3268,patron,2,0.0,0.0
3269,happen,10,0.0,0.0
3270,shrugged,1,0.0,0.0
3271,whatever,6,0.0,0.0
3272,mechanics,1,0.0,0.0
3273,Owl,1,0.0,0.0
3274,Eyes,1,0.0,0.0
3275,washing,1,0.0,0.0
3276,driving—next,1,0.0,0.0
3277,poor,7,-0.4,0.6
3278,driver,7,0.0,0.0
3279,driving,9,0.0,0.0
3280,indignantly,3,0.0,0.0
3281,trying.,1,0.0,0.0
3282,bystanders,1,0.0,0.0
3283,commit,1,0.0,0.0
3284,suicide,1,0.0,0.0
3285,lucky,1,0.3333333333333333,0.8333333333333334
3286,criminal,1,-0.4,0.55
3287,car.,12,0.0,0.0
3288,shock,4,0.0,0.0
3289,declaration,1,0.0,0.0
3290,sustained,1,0.0,0.0
3291,Ah-h-h,1,0.0,0.0
3292,crowd—it,1,0.0,0.0
3293,crowd—stepped,1,0.0,0.0
3294,involuntarily,2,0.0,0.0
3295,ghostly,6,0.0,0.0
3296,part,9,0.0,0.0
3297,dangling,1,0.0,0.0
3298,individual,1,0.0,0.4
3299,stepped,4,0.0,0.0
3300,pawing,1,0.0,0.0
3301,tentatively,2,0.0,0.0
3302,uncertain,3,0.0,0.0
3303,shoe,2,0.0,0.0
3304,Blinded,1,0.0,0.0
3305,glare,2,0.0,0.0
3306,horns,3,0.0,0.0
3307,apparition,1,0.0,0.0
3308,swaying,3,0.0,0.0
3309,perceived,2,0.0,0.0
3310,Wha,2,0.0,0.0
3311,calmly,3,0.30000000000000004,0.75
3312,outa,1,0.0,0.0
3313,Half,2,-0.16666666666666666,0.16666666666666666
3314,amputated,1,0.0,0.0
3315,wheel—he,1,0.0,0.0
3316,upward,1,0.0,0.0
3317,suspected,4,0.0,0.0
3318,dropped,7,0.0,0.0
3319,notice,3,0.0,0.0
3320,stopped.,1,0.0,0.0
3321,straightening,1,0.0,0.0
3322,determined,4,0.0,0.0
3323,Wonder,1,0.0,0.0
3324,ff,1,0.0,0.0
3325,Back,1,0.0,0.0
3326,Put,1,0.0,0.0
3327,reverse.,1,0.0,0.0
3328,harm,2,0.0,0.0
3329,caterwauling,1,0.0,0.0
3330,crescendo,1,0.0,0.0
3331,wafer,1,0.0,0.0
3332,surviving,1,0.0,0.0
3333,emptiness,1,0.0,0.0
3334,flow,3,0.0,0.0
3335,endowing,1,0.0,0.0
3336,isolation,1,0.0,0.0
3337,gesture,4,0.0,0.0
3338,farewell,1,0.0,0.0
3339,Reading,1,0.0,0.0
3340,written,1,0.0,0.0
3341,events,2,0.0,0.0
3342,absorbed,4,0.3,0.9
3343,contrary,1,0.0,0.0
3344,merely,4,-0.5,0.5
