chap_num,para_num,sent_num,token_num,token_str,term_str
8,414,0,0,alarmed,alarmed
8,414,0,1,anyone,anyone
8,414,1,0,,
8,414,1,1,But,but
8,414,1,2,they,they
8,414,1,3,knew,knew
8,414,1,4,then,then
8,414,1,5,I,i
8,414,1,6,firmly,firmly
8,414,1,7,believe,believe
8,414,2,0,,
8,414,2,1,With,with
8,414,2,2,scarcely,scarcely
8,414,2,3,a,a
8,415,0,0,word,word
8,415,0,1,said,said
8,415,0,2,four,four
8,415,0,3,of,of
8,415,0,4,us,us
8,415,0,5,the,the
8,415,0,6,chauffeur,chauffeur
8,415,0,7,butler,butler
8,415,0,8,gardener,gardener
8,415,0,9,and,and
8,415,0,10,I,i
8,415,0,11,hurried,hurried
8,416,0,0,down,down
8,416,0,1,to,to
8,416,0,2,the,the
8,416,0,3,pool,pool
8,417,0,0,There,there
8,417,0,1,was,was
8,417,0,2,a,a
8,417,0,3,faint,faint
8,417,0,4,barely,barely
8,417,0,5,perceptible,perceptible
8,417,0,6,movement,movement
8,417,0,7,of,of
8,417,0,8,the,the
8,417,0,9,water,water
8,417,0,10,as,as
8,417,0,11,the,the
8,418,0,0,fresh,fresh
8,418,0,1,flow,flow
8,418,0,2,from,from
8,418,0,3,one,one
8,418,0,4,end,end
8,418,0,5,urged,urged
8,418,0,6,its,its
8,418,0,7,way,way
8,418,0,8,toward,toward
8,418,0,9,the,the
8,418,0,10,drain,drain
8,418,0,11,at,at
8,418,0,12,the,the
8,418,0,13,other,other
8,419,0,0,With,with
8,419,0,1,little,little
8,419,0,2,ripples,ripples
8,419,0,3,that,that
8,419,0,4,were,were
8,419,0,5,hardly,hardly
8,419,0,6,the,the
8,419,0,7,shadows,shadows
8,419,0,8,of,of
8,419,0,9,waves,waves
8,419,0,10,the,the
8,419,0,11,laden,laden
8,420,0,0,mattress,mattress
8,420,0,1,moved,moved
8,420,0,2,irregularly,irregularly
8,420,0,3,down,down
8,420,0,4,the,the
8,420,0,5,pool,pool
8,420,1,0,,
8,420,1,1,A,a
8,420,1,2,small,small
8,420,1,3,gust,gust
8,420,1,4,of,of
8,420,1,5,wind,wind
8,420,1,6,that,that
8,421,0,0,scarcely,scarcely
8,421,0,1,corrugated,corrugated
8,421,0,2,the,the
8,421,0,3,surface,surface
8,421,0,4,was,was
8,421,0,5,enough,enough
8,421,0,6,to,to
8,421,0,7,disturb,disturb
8,421,0,8,its,its
8,421,0,9,accidental,accidental
8,422,0,0,course,course
8,422,0,1,with,with
8,422,0,2,its,its
8,422,0,3,accidental,accidental
8,422,0,4,burden,burden
8,422,1,0,,
8,422,1,1,The,the
8,422,1,2,touch,touch
8,422,1,3,of,of
8,422,1,4,a,a
8,422,1,5,cluster,cluster
8,422,1,6,of,of
8,422,1,7,leaves,leaves
8,423,0,0,revolved,revolved
8,423,0,1,it,it
8,423,0,2,slowly,slowly
8,423,0,3,tracing,tracing
8,423,0,4,like,like
8,423,0,5,the,the
8,423,0,6,leg,leg
8,423,0,7,of,of
8,423,0,8,transit,transit
8,423,0,9,a,a
8,423,0,10,thin,thin
8,423,0,11,red,red
8,424,0,0,circle,circle
8,424,0,1,in,in
8,424,0,2,the,the
8,424,0,3,water,water
8,425,0,0,It,it
8,425,0,1,was,was
8,425,0,2,after,after
8,425,0,3,we,we
8,425,0,4,started,started
8,425,0,5,with,with
8,425,0,6,Gatsby,gatsby
8,425,0,7,toward,toward
8,425,0,8,the,the
8,425,0,9,house,house
8,425,0,10,that,that
8,425,0,11,the,the
8,425,0,12,gardener,gardener
8,426,0,0,saw,saw
8,426,0,1,Wilson’s,wilsons
8,426,0,2,body,body
8,426,0,3,a,a
8,426,0,4,little,little
8,426,0,5,way,way
8,426,0,6,off,off
8,426,0,7,in,in
8,426,0,8,the,the
8,426,0,9,grass,grass
8,426,0,10,and,and
8,426,0,11,the,the
8,426,0,12,holocaust,holocaust
8,426,0,13,was,was
8,427,0,0,complete,complete
9,0,0,0,After,after
9,0,0,1,two,two
9,0,0,2,years,years
9,0,0,3,I,i
9,0,0,4,remember,remember
9,0,0,5,the,the
9,0,0,6,rest,rest
9,0,0,7,of,of
9,0,0,8,that,that
9,0,0,9,day,day
9,0,0,10,and,and
9,0,0,11,that,that
9,0,0,12,night,night
9,0,0,13,and,and
9,1,0,0,the,the
9,1,0,1,next,next
9,1,0,2,day,day
9,1,0,3,only,only
9,1,0,4,as,as
9,1,0,5,an,an
9,1,0,6,endless,endless
9,1,0,7,drill,drill
9,1,0,8,of,of
9,1,0,9,police,police
9,1,0,10,and,and
9,1,0,11,photographers,photographers
9,1,0,12,and,and
9,2,0,0,newspaper,newspaper
9,2,0,1,men,men
9,2,0,2,in,in
9,2,0,3,and,and
9,2,0,4,out,out
9,2,0,5,of,of
9,2,0,6,Gatsby’s,gatsbys
9,2,0,7,front,front
9,2,0,8,door,door
9,2,1,0,,
9,2,1,1,A,a
9,2,1,2,rope,rope
9,2,1,3,stretched,stretched
9,3,0,0,across,across
9,3,0,1,the,the
9,3,0,2,main,main
9,3,0,3,gate,gate
9,3,0,4,and,and
9,3,0,5,a,a
9,3,0,6,policeman,policeman
9,3,0,7,by,by
9,3,0,8,it,it
9,3,0,9,kept,kept
9,3,0,10,out,out
9,3,0,11,the,the
9,3,0,12,curious,curious
9,3,0,13,but,but
9,4,0,0,little,little
9,4,0,1,boys,boys
9,4,0,2,soon,soon
9,4,0,3,discovered,discovered
9,4,0,4,that,that
9,4,0,5,they,they
9,4,0,6,could,could
9,4,0,7,enter,enter
9,4,0,8,through,through
9,4,0,9,my,my
9,4,0,10,yard,yard
9,4,0,11,and,and
9,5,0,0,there,there
9,5,0,1,were,were
9,5,0,2,always,always
9,5,0,3,a,a
9,5,0,4,few,few
9,5,0,5,of,of
9,5,0,6,them,them
9,5,0,7,clustered,clustered
9,5,0,8,open,open
9,5,0,9,mouthed,mouthed
9,5,0,10,about,about
9,5,0,11,the,the
9,6,0,0,pool,pool
9,6,1,0,,
9,6,1,1,Someone,someone
9,6,1,2,with,with
9,6,1,3,a,a
9,6,1,4,positive,positive
9,6,1,5,manner,manner
9,6,1,6,perhaps,perhaps
9,6,1,7,a,a
9,6,1,8,detective,detective
9,6,1,9,used,used
9,6,1,10,the,the
9,7,0,0,expression,expression
9,7,0,1,“madman”,madman
9,7,0,2,as,as
9,7,0,3,he,he
9,7,0,4,bent,bent
9,7,0,5,over,over
9,7,0,6,Wilson’s,wilsons
9,7,0,7,body,body
9,7,0,8,that,that
9,7,0,9,afternoon,afternoon
9,7,0,10,and,and
9,8,0,0,the,the
9,8,0,1,adventitious,adventitious
9,8,0,2,authority,authority
9,8,0,3,of,of
9,8,0,4,his,his
9,8,0,5,voice,voice
9,8,0,6,set,set
9,8,0,7,the,the
9,8,0,8,key,key
9,8,0,9,for,for
9,8,0,10,the,the
9,8,0,11,newspaper,newspaper
9,9,0,0,reports,reports
9,9,0,1,next,next
9,9,0,2,morning,morning
9,10,0,0,Most,most
9,10,0,1,of,of
9,10,0,2,those,those
9,10,0,3,reports,reports
9,10,0,4,were,were
9,10,0,5,a,a
9,10,0,6,nightmare—grotesque,nightmaregrotesque
9,10,0,7,circumstantial,circumstantial
9,10,0,8,,
9,11,0,0,eager,eager
9,11,0,1,and,and
9,11,0,2,untrue,untrue
9,11,1,0,,
9,11,1,1,When,when
9,11,1,2,Michaelis’s,michaeliss
9,11,1,3,testimony,testimony
9,11,1,4,at,at
9,11,1,5,the,the
9,11,1,6,inquest,inquest
9,11,1,7,brought,brought
9,12,0,0,to,to
9,12,0,1,light,light
9,12,0,2,Wilson’s,wilsons
9,12,0,3,suspicions,suspicions
9,12,0,4,of,of
9,12,0,5,his,his
9,12,0,6,wife,wife
9,12,0,7,I,i
9,12,0,8,thought,thought
9,12,0,9,the,the
9,12,0,10,whole,whole
9,12,0,11,tale,tale
9,13,0,0,would,would
9,13,0,1,shortly,shortly
9,13,0,2,be,be
9,13,0,3,served,served
9,13,0,4,up,up
9,13,0,5,in,in
9,13,0,6,racy,racy
9,13,0,7,pasquinade—but,pasquinadebut
9,13,0,8,Catherine,catherine
9,13,0,9,who,who
9,13,0,10,might,might
9,14,0,0,have,have
9,14,0,1,said,said
9,14,0,2,anything,anything
9,14,0,3,didn’t,didnt
9,14,0,4,say,say
9,14,0,5,a,a
9,14,0,6,word,word
9,14,1,0,,
9,14,1,1,She,she
9,14,1,2,showed,showed
9,14,1,3,a,a
9,14,1,4,surprising,surprising
9,14,1,5,amount,amount
9,15,0,0,of,of
9,15,0,1,character,character
9,15,0,2,about,about
9,15,0,3,it,it
9,15,0,4,too—looked,toolooked
9,15,0,5,at,at
9,15,0,6,the,the
9,15,0,7,coroner,coroner
9,15,0,8,with,with
9,15,0,9,determined,determined
9,15,0,10,eyes,eyes
9,16,0,0,under,under
9,16,0,1,that,that
9,16,0,2,corrected,corrected
9,16,0,3,brow,brow
9,16,0,4,of,of
9,16,0,5,hers,hers
9,16,0,6,and,and
9,16,0,7,swore,swore
9,16,0,8,that,that
9,16,0,9,her,her
9,16,0,10,sister,sister
9,16,0,11,had,had
9,16,0,12,never,never
9,17,0,0,seen,seen
9,17,0,1,Gatsby,gatsby
9,17,0,2,that,that
9,17,0,3,her,her
9,17,0,4,sister,sister
9,17,0,5,was,was
9,17,0,6,completely,completely
9,17,0,7,happy,happy
9,17,0,8,with,with
9,17,0,9,her,her
9,17,0,10,husband,husband
9,17,0,11,,
9,18,0,0,that,that
9,18,0,1,her,her
9,18,0,2,sister,sister
9,18,0,3,had,had
9,18,0,4,been,been
9,18,0,5,into,into
9,18,0,6,no,no
9,18,0,7,mischief,mischief
9,18,0,8,whatever,whatever
9,18,1,0,,
9,18,1,1,She,she
9,18,1,2,convinced,convinced
9,19,0,0,herself,herself
9,19,0,1,of,of
9,19,0,2,it,it
9,19,0,3,and,and
9,19,0,4,cried,cried
9,19,0,5,into,into
9,19,0,6,her,her
9,19,0,7,handkerchief,handkerchief
9,19,0,8,as,as
9,19,0,9,if,if
9,19,0,10,the,the
9,19,0,11,very,very
9,20,0,0,suggestion,suggestion
9,20,0,1,was,was
9,20,0,2,more,more
9,20,0,3,than,than
9,20,0,4,she,she
9,20,0,5,could,could
9,20,0,6,endure,endure
9,20,1,0,,
9,20,1,1,So,so
9,20,1,2,Wilson,wilson
9,20,1,3,was,was
9,20,1,4,reduced,reduced
9,20,1,5,to,to
9,20,1,6,a,a
9,21,0,0,man,man
9,21,0,1,“deranged,deranged
9,21,0,2,by,by
9,21,0,3,grief”,grief
9,21,0,4,in,in
9,21,0,5,order,order
9,21,0,6,that,that
9,21,0,7,the,the
9,21,0,8,case,case
9,21,0,9,might,might
9,21,0,10,remain,remain
9,21,0,11,in,in
9,21,0,12,its,its
9,22,0,0,simplest,simplest
9,22,0,1,form,form
9,22,1,0,,
9,22,1,1,And,and
9,22,1,2,it,it
9,22,1,3,rested,rested
9,22,1,4,there,there
9,23,0,0,But,but
9,23,0,1,all,all
9,23,0,2,this,this
9,23,0,3,part,part
9,23,0,4,of,of
9,23,0,5,it,it
9,23,0,6,seemed,seemed
9,23,0,7,remote,remote
9,23,0,8,and,and
9,23,0,9,unessential,unessential
9,23,1,0,,
9,23,1,1,I,i
9,23,1,2,found,found
9,23,1,3,myself,myself
9,24,0,0,on,on
9,24,0,1,Gatsby’s,gatsbys
9,24,0,2,side,side
9,24,0,3,and,and
9,24,0,4,alone,alone
9,24,1,0,,
9,24,1,1,From,from
9,24,1,2,the,the
9,24,1,3,moment,moment
9,24,1,4,I,i
9,24,1,5,telephoned,telephoned
9,24,1,6,news,news
9,24,1,7,of,of
9,24,1,8,the,the
9,25,0,0,catastrophe,catastrophe
9,25,0,1,to,to
9,25,0,2,West,west
9,25,0,3,Egg,egg
9,25,0,4,village,village
9,25,0,5,every,every
9,25,0,6,surmise,surmise
9,25,0,7,about,about
9,25,0,8,him,him
9,25,0,9,and,and
9,25,0,10,every,every
9,26,0,0,practical,practical
9,26,0,1,question,question
9,26,0,2,was,was
9,26,0,3,referred,referred
9,26,0,4,to,to
9,26,0,5,me,me
9,26,1,0,,
9,26,1,1,At,at
9,26,1,2,first,first
9,26,1,3,I,i
9,26,1,4,was,was
9,26,1,5,surprised,surprised
9,26,1,6,and,and
9,27,0,0,confused,confused
9,27,1,0,,
9,27,1,1,then,then
9,27,1,2,as,as
9,27,1,3,he,he
9,27,1,4,lay,lay
9,27,1,5,in,in
9,27,1,6,his,his
9,27,1,7,house,house
9,27,1,8,and,and
9,27,1,9,didn’t,didnt
9,27,1,10,move,move
9,27,1,11,or,or
9,27,1,12,breathe,breathe
9,27,1,13,or,or
9,28,0,0,speak,speak
9,28,0,1,hour,hour
9,28,0,2,upon,upon
9,28,0,3,hour,hour
9,28,0,4,it,it
9,28,0,5,grew,grew
9,28,0,6,upon,upon
9,28,0,7,me,me
9,28,0,8,that,that
9,28,0,9,I,i
9,28,0,10,was,was
9,28,0,11,responsible,responsible
9,28,0,12,because,because
9,29,0,0,no,no
9,29,0,1,one,one
9,29,0,2,else,else
9,29,0,3,was,was
9,29,0,4,interested—interested,interestedinterested
9,29,0,5,I,i
9,29,0,6,mean,mean
9,29,0,7,with,with
9,29,0,8,that,that
9,29,0,9,intense,intense
9,30,0,0,personal,personal
9,30,0,1,interest,interest
9,30,0,2,to,to
9,30,0,3,which,which
9,30,0,4,everyone,everyone
9,30,0,5,has,has
9,30,0,6,some,some
9,30,0,7,vague,vague
9,30,0,8,right,right
9,30,0,9,at,at
9,30,0,10,the,the
9,30,0,11,end,end
9,31,0,0,I,i
9,31,0,1,called,called
9,31,0,2,up,up
9,31,0,3,Daisy,daisy
9,31,0,4,half,half
9,31,0,5,an,an
9,31,0,6,hour,hour
9,31,0,7,after,after
9,31,0,8,we,we
9,31,0,9,found,found
9,31,0,10,him,him
9,31,0,11,called,called
9,31,0,12,her,her
9,32,0,0,instinctively,instinctively
9,32,0,1,and,and
9,32,0,2,without,without
9,32,0,3,hesitation,hesitation
9,32,1,0,,
9,32,1,1,But,but
9,32,1,2,she,she
9,32,1,3,and,and
9,32,1,4,Tom,tom
9,32,1,5,had,had
9,32,1,6,gone,gone
9,32,1,7,away,away
9,33,0,0,early,early
9,33,0,1,that,that
9,33,0,2,afternoon,afternoon
9,33,0,3,and,and
9,33,0,4,taken,taken
9,33,0,5,baggage,baggage
9,33,0,6,with,with
9,33,0,7,them,them
9,34,0,0,“Left,left
9,34,0,1,no,no
9,34,0,2,address,address
9,34,1,0,”,
9,35,0,0,“No,no
9,35,1,0,”,
9,36,0,0,“Say,say
9,36,0,1,when,when
9,36,0,2,they’d,theyd
9,36,0,3,be,be
9,36,0,4,back,back
9,36,1,0,”,
9,37,0,0,“No,no
9,37,1,0,”,
9,38,0,0,“Any,any
9,38,0,1,idea,idea
9,38,0,2,where,where
9,38,0,3,they,they
9,38,0,4,are,are
9,38,1,0,,
9,38,1,1,How,how
9,38,1,2,I,i
9,38,1,3,could,could
9,38,1,4,reach,reach
9,38,1,5,them,them
9,38,2,0,”,
9,39,0,0,“I,i
9,39,0,1,don’t,dont
9,39,0,2,know,know
9,39,1,0,,
9,39,1,1,Can’t,cant
9,39,1,2,say,say
9,39,2,0,”,
9,40,0,0,I,i
9,40,0,1,wanted,wanted
9,40,0,2,to,to
9,40,0,3,get,get
9,40,0,4,somebody,somebody
9,40,0,5,for,for
9,40,0,6,him,him
9,40,1,0,,
9,40,1,1,I,i
9,40,1,2,wanted,wanted
9,40,1,3,to,to
9,40,1,4,go,go
9,40,1,5,into,into
9,40,1,6,the,the
9,40,1,7,room,room
9,40,1,8,where,where
9,41,0,0,he,he
9,41,0,1,lay,lay
9,41,0,2,and,and
9,41,0,3,reassure,reassure
9,41,0,4,him,him
9,41,1,0,,
9,41,1,1,“I’ll,ill
9,41,1,2,get,get
9,41,1,3,somebody,somebody
9,41,1,4,for,for
9,41,1,5,you,you
9,41,1,6,Gatsby,gatsby
9,41,2,0,,
9,41,2,1,Don’t,dont
9,42,0,0,worry,worry
9,42,1,0,,
9,42,1,1,Just,just
9,42,1,2,trust,trust
9,42,1,3,me,me
9,42,1,4,and,and
9,42,1,5,I’ll,ill
9,42,1,6,get,get
9,42,1,7,somebody,somebody
9,42,1,8,for,for
9,42,1,9,you—”,you
9,43,0,0,Meyer,meyer
9,43,0,1,Wolfshiem’s,wolfshiems
9,43,0,2,name,name
9,43,0,3,wasn’t,wasnt
9,43,0,4,in,in
9,43,0,5,the,the
9,43,0,6,phone,phone
9,43,0,7,book,book
9,43,1,0,,
9,43,1,1,The,the
9,43,1,2,butler,butler
9,43,1,3,gave,gave
9,43,1,4,me,me
9,44,0,0,his,his
9,44,0,1,office,office
9,44,0,2,address,address
9,44,0,3,on,on
9,44,0,4,Broadway,broadway
9,44,0,5,and,and
9,44,0,6,I,i
9,44,0,7,called,called
9,44,0,8,Information,information
9,44,0,9,but,but
9,44,0,10,by,by
9,44,0,11,the,the
9,45,0,0,time,time
9,45,0,1,I,i
9,45,0,2,had,had
9,45,0,3,the,the
9,45,0,4,number,number
9,45,0,5,it,it
9,45,0,6,was,was
9,45,0,7,long,long
9,45,0,8,after,after
9,45,0,9,five,five
9,45,0,10,and,and
9,45,0,11,no,no
9,45,0,12,one,one
9,45,0,13,answered,answered
9,45,0,14,the,the
9,46,0,0,phone,phone
9,47,0,0,“Will,will
9,47,0,1,you,you
9,47,0,2,ring,ring
9,47,0,3,again,again
9,47,1,0,”,
9,48,0,0,“I’ve,ive
9,48,0,1,rung,rung
9,48,0,2,three,three
9,48,0,3,times,times
9,48,1,0,”,
9,49,0,0,“It’s,its
9,49,0,1,very,very
9,49,0,2,important,important
9,49,1,0,”,
9,50,0,0,“Sorry,sorry
9,50,1,0,,
9,50,1,1,I’m,im
9,50,1,2,afraid,afraid
9,50,1,3,no,no
9,50,1,4,one’s,ones
9,50,1,5,there,there
9,50,2,0,”,
9,51,0,0,I,i
9,51,0,1,went,went
9,51,0,2,back,back
9,51,0,3,to,to
9,51,0,4,the,the
9,51,0,5,drawing,drawing
9,51,0,6,room,room
9,51,0,7,and,and
9,51,0,8,thought,thought
9,51,0,9,for,for
9,51,0,10,an,an
9,51,0,11,instant,instant
9,51,0,12,that,that
9,51,0,13,they,they
9,52,0,0,were,were
9,52,0,1,chance,chance
9,52,0,2,visitors,visitors
9,52,0,3,all,all
9,52,0,4,these,these
9,52,0,5,official,official
9,52,0,6,people,people
9,52,0,7,who,who
9,52,0,8,suddenly,suddenly
9,52,0,9,filled,filled
9,53,0,0,it,it
9,53,1,0,,
9,53,1,1,But,but
9,53,1,2,though,though
9,53,1,3,they,they
9,53,1,4,drew,drew
9,53,1,5,back,back
9,53,1,6,the,the
9,53,1,7,sheet,sheet
9,53,1,8,and,and
9,53,1,9,looked,looked
9,53,1,10,at,at
9,53,1,11,Gatsby,gatsby
9,53,1,12,with,with
9,54,0,0,shocked,shocked
9,54,0,1,eyes,eyes
9,54,0,2,his,his
9,54,0,3,protest,protest
9,54,0,4,continued,continued
9,54,0,5,in,in
9,54,0,6,my,my
9,54,0,7,brain,brain
9,55,0,0,“Look,look
9,55,0,1,here,here
9,55,0,2,old,old
9,55,0,3,sport,sport
9,55,0,4,you’ve,youve
9,55,0,5,got,got
9,55,0,6,to,to
9,55,0,7,get,get
9,55,0,8,somebody,somebody
9,55,0,9,for,for
9,55,0,10,me,me
9,55,1,0,,
9,55,1,1,You’ve,youve
9,55,1,2,got,got
9,56,0,0,to,to
9,56,0,1,try,try
9,56,0,2,hard,hard
9,56,1,0,,
9,56,1,1,I,i
9,56,1,2,can’t,cant
9,56,1,3,go,go
9,56,1,4,through,through
9,56,1,5,this,this
9,56,1,6,alone,alone
9,56,2,0,”,
9,57,0,0,Someone,someone
9,57,0,1,started,started
9,57,0,2,to,to
9,57,0,3,ask,ask
9,57,0,4,me,me
9,57,0,5,questions,questions
9,57,0,6,but,but
9,57,0,7,I,i
9,57,0,8,broke,broke
9,57,0,9,away,away
9,57,0,10,and,and
9,57,0,11,going,going
9,58,0,0,upstairs,upstairs
9,58,0,1,looked,looked
9,58,0,2,hastily,hastily
9,58,0,3,through,through
9,58,0,4,the,the
9,58,0,5,unlocked,unlocked
9,58,0,6,parts,parts
9,58,0,7,of,of
9,58,0,8,his,his
9,58,0,9,desk—he’d,deskhed
9,59,0,0,never,never
9,59,0,1,told,told
9,59,0,2,me,me
9,59,0,3,definitely,definitely
9,59,0,4,that,that
9,59,0,5,his,his
9,59,0,6,parents,parents
9,59,0,7,were,were
9,59,0,8,dead,dead
9,59,1,0,,
9,59,1,1,But,but
9,59,1,2,there,there
9,59,1,3,was,was
9,60,0,0,nothing—only,nothingonly
9,60,0,1,the,the
9,60,0,2,picture,picture
9,60,0,3,of,of
9,60,0,4,Dan,dan
9,60,0,5,Cody,cody
9,60,0,6,a,a
9,60,0,7,token,token
9,60,0,8,of,of
9,60,0,9,forgotten,forgotten
9,60,0,10,violence,violence
9,60,0,11,,
9,61,0,0,staring,staring
9,61,0,1,down,down
9,61,0,2,from,from
9,61,0,3,the,the
9,61,0,4,wall,wall
9,62,0,0,Next,next
9,62,0,1,morning,morning
9,62,0,2,I,i
9,62,0,3,sent,sent
9,62,0,4,the,the
9,62,0,5,butler,butler
9,62,0,6,to,to
9,62,0,7,New,new
9,62,0,8,York,york
9,62,0,9,with,with
9,62,0,10,a,a
9,62,0,11,letter,letter
9,62,0,12,to,to
9,62,0,13,Wolfshiem,wolfshiem
9,62,0,14,,
9,63,0,0,which,which
9,63,0,1,asked,asked
9,63,0,2,for,for
9,63,0,3,information,information
9,63,0,4,and,and
9,63,0,5,urged,urged
9,63,0,6,him,him
9,63,0,7,to,to
9,63,0,8,come,come
9,63,0,9,out,out
9,63,0,10,on,on
9,63,0,11,the,the
9,63,0,12,next,next
9,64,0,0,train,train
9,64,1,0,,
9,64,1,1,That,that
9,64,1,2,request,request
9,64,1,3,seemed,seemed
9,64,1,4,superfluous,superfluous
9,64,1,5,when,when
9,64,1,6,I,i
9,64,1,7,wrote,wrote
9,64,1,8,it,it
9,64,2,0,,
9,64,2,1,I,i
9,64,2,2,was,was
9,64,2,3,sure,sure
9,65,0,0,he’d,hed
9,65,0,1,start,start
9,65,0,2,when,when
9,65,0,3,he,he
9,65,0,4,saw,saw
9,65,0,5,the,the
9,65,0,6,newspapers,newspapers
9,65,0,7,just,just
9,65,0,8,as,as
9,65,0,9,I,i
9,65,0,10,was,was
9,65,0,11,sure,sure
9,65,0,12,there’d,thered
9,65,0,13,be,be
9,65,0,14,a,a
9,66,0,0,wire,wire
9,66,0,1,from,from
9,66,0,2,Daisy,daisy
9,66,0,3,before,before
9,66,0,4,noon—but,noonbut
9,66,0,5,neither,neither
9,66,0,6,a,a
9,66,0,7,wire,wire
9,66,0,8,nor,nor
9,66,0,9,Mr,mr
9,66,1,0,,
9,66,1,1,Wolfshiem,wolfshiem
9,67,0,0,arrived,arrived
9,67,1,0,,
9,67,1,1,no,no
9,67,1,2,one,one
9,67,1,3,arrived,arrived
9,67,1,4,except,except
9,67,1,5,more,more
9,67,1,6,police,police
9,67,1,7,and,and
9,67,1,8,photographers,photographers
9,67,1,9,and,and
9,68,0,0,newspaper,newspaper
9,68,0,1,men,men
9,68,1,0,,
9,68,1,1,When,when
9,68,1,2,the,the
9,68,1,3,butler,butler
9,68,1,4,brought,brought
9,68,1,5,back,back
9,68,1,6,Wolfshiem’s,wolfshiems
9,68,1,7,answer,answer
9,68,1,8,I,i
9,68,1,9,began,began
9,69,0,0,to,to
9,69,0,1,have,have
9,69,0,2,a,a
9,69,0,3,feeling,feeling
9,69,0,4,of,of
9,69,0,5,defiance,defiance
9,69,0,6,of,of
9,69,0,7,scornful,scornful
9,69,0,8,solidarity,solidarity
9,69,0,9,between,between
9,69,0,10,Gatsby,gatsby
9,70,0,0,and,and
9,70,0,1,me,me
9,70,0,2,against,against
9,70,0,3,them,them
9,70,0,4,all,all
9,71,0,0,Dear,dear
9,71,0,1,Mr,mr
9,71,1,0,,
9,71,1,1,Carraway,carraway
9,71,2,0,,
9,71,2,1,This,this
9,71,2,2,has,has
9,71,2,3,been,been
9,71,2,4,one,one
9,71,2,5,of,of
9,71,2,6,the,the
9,71,2,7,most,most
9,71,2,8,terrible,terrible
9,71,2,9,shocks,shocks
9,71,2,10,of,of
9,72,0,0,my,my
9,72,0,1,life,life
9,72,0,2,to,to
9,72,0,3,me,me
9,72,0,4,I,i
9,72,0,5,hardly,hardly
9,72,0,6,can,can
9,72,0,7,believe,believe
9,72,0,8,it,it
9,72,0,9,that,that
9,72,0,10,it,it
9,72,0,11,is,is
9,72,0,12,true,true
9,72,0,13,at,at
9,72,0,14,all,all
9,72,1,0,,
9,72,1,1,Such,such
9,72,1,2,a,a
9,73,0,0,mad,mad
9,73,0,1,act,act
9,73,0,2,as,as
9,73,0,3,that,that
9,73,0,4,man,man
9,73,0,5,did,did
9,73,0,6,should,should
9,73,0,7,make,make
9,73,0,8,us,us
9,73,0,9,all,all
9,73,0,10,think,think
9,73,1,0,,
9,73,1,1,I,i
9,73,1,2,cannot,cannot
9,73,1,3,come,come
9,73,1,4,down,down
9,74,0,0,now,now
9,74,0,1,as,as
9,74,0,2,I,i
9,74,0,3,am,am
9,74,0,4,tied,tied
9,74,0,5,up,up
9,74,0,6,in,in
9,74,0,7,some,some
9,74,0,8,very,very
9,74,0,9,important,important
9,74,0,10,business,business
9,74,0,11,and,and
9,74,0,12,cannot,cannot
9,74,0,13,get,get
9,75,0,0,mixed,mixed
9,75,0,1,up,up
9,75,0,2,in,in
9,75,0,3,this,this
9,75,0,4,thing,thing
9,75,0,5,now,now
9,75,1,0,,
9,75,1,1,If,if
9,75,1,2,there,there
9,75,1,3,is,is
9,75,1,4,anything,anything
9,75,1,5,I,i
9,75,1,6,can,can
9,75,1,7,do,do
9,75,1,8,a,a
9,75,1,9,little,little
9,76,0,0,later,later
9,76,0,1,let,let
9,76,0,2,me,me
9,76,0,3,know,know
9,76,0,4,in,in
9,76,0,5,a,a
9,76,0,6,letter,letter
9,76,0,7,by,by
9,76,0,8,Edgar,edgar
9,76,1,0,,
9,76,1,1,I,i
9,76,1,2,hardly,hardly
9,76,1,3,know,know
9,76,1,4,where,where
9,76,1,5,I,i
9,76,1,6,am,am
9,76,1,7,when,when
9,77,0,0,I,i
9,77,0,1,hear,hear
9,77,0,2,about,about
9,77,0,3,a,a
9,77,0,4,thing,thing
9,77,0,5,like,like
9,77,0,6,this,this
9,77,0,7,and,and
9,77,0,8,am,am
9,77,0,9,completely,completely
9,77,0,10,knocked,knocked
9,77,0,11,down,down
9,77,0,12,and,and
9,78,0,0,out,out
9,79,0,0,Yours,yours
9,79,0,1,truly,truly
9,80,0,0,Meyer,meyer
9,80,0,1,Wolfshiem,wolfshiem
9,81,0,0,and,and
9,81,0,1,then,then
9,81,0,2,hasty,hasty
9,81,0,3,addenda,addenda
9,81,0,4,beneath,beneath
9,82,0,0,Let,let
9,82,0,1,me,me
9,82,0,2,know,know
9,82,0,3,about,about
9,82,0,4,the,the
9,82,0,5,funeral,funeral
9,82,0,6,etc,etc
9,82,0,7,do,do
9,82,0,8,not,not
9,82,0,9,know,know
9,82,0,10,his,his
9,82,0,11,family,family
9,82,0,12,at,at
9,82,0,13,all,all
9,83,0,0,When,when
9,83,0,1,the,the
9,83,0,2,phone,phone
9,83,0,3,rang,rang
9,83,0,4,that,that
9,83,0,5,afternoon,afternoon
9,83,0,6,and,and
9,83,0,7,Long,long
9,83,0,8,Distance,distance
9,83,0,9,said,said
9,83,0,10,Chicago,chicago
9,83,0,11,was,was
9,84,0,0,calling,calling
9,84,0,1,I,i
9,84,0,2,thought,thought
9,84,0,3,this,this
9,84,0,4,would,would
9,84,0,5,be,be
