term_id,term_str,n,num
2675,hours,7,0
2676,house,91,0
2677,housejust,1,0
2678,houseparty,2,0
2679,houses,7,0
2680,housethe,1,0
2681,hovered,3,0
2682,hovering,2,0
2683,how,41,0
2684,howard,1,0
2685,however,7,0
2686,howeveri,1,0
2687,hubert,1,0
2688,hue,1,0
2689,huge,4,0
2690,huh,1,0
2691,hulking,4,0
2692,hum,1,0
2693,human,8,0
2694,humidor,1,0
2695,humiliation,1,0
2696,humming,1,0
2697,humorous,1,0
2698,humorously,1,0
2699,hundred,14,0
2700,hundreds,4,0
2701,hung,3,0
2702,hungrily,1,0
2703,hungry,1,0
2704,hunted,2,0
2705,hunting,1,0
2706,hurried,12,0
2707,hurriedly,1,0
2708,hurry,2,0
2709,hurrying,2,0
2710,hurt,2,0
2711,husband,14,0
2712,husbands,1,0
2713,hush,3,0
2714,hushed,2,0
2715,huskier,1,0
2716,husky,5,0
2717,hydroplane,4,0
2718,hysterical,1,0
2719,hôtel,1,0
2720,i,1376,0
2721,ice,6,0
2722,idea,19,0
2723,ideas,3,0
2724,identical,2,0
2725,identified,2,0
2726,identity,1,0
2727,idiotically,1,0
2728,idols,1,0
2729,if,142,0
2730,ignorant,1,0
2731,ill,1,0
2732,illuminated,1,0
2733,illusion,1,0
2734,illustration,1,0
2735,image,1,0
2736,imaginary,1,0
2737,imagination,2,0
2738,imagine,2,0
2739,imagined,2,0
2740,imagining,1,0
2741,imitation,1,0
2742,immediate,3,0
2743,immediately,15,0
2744,immediatelyand,1,0
2745,immoderately,1,0
2746,impassioned,4,0
2747,impatient,1,0
2748,impatiently,7,0
2749,impenetrable,1,0
2750,imperatively,1,0
2751,imperceptibly,1,0
2752,impersonal,2,0
2753,impersonally,1,0
2754,impetuously,1,0
2755,implied,1,0
2756,implored,1,0
2757,implying,1,0
2758,important,3,0
2759,importantlooking,1,0
2760,importer,1,0
2761,impose,1,0
2762,impossible,2,0
2763,impression,8,0
2764,impressionability,1,0
2765,impressive,2,0
2766,impressively,1,0
2767,imprisons,1,0
2768,improving,2,0
2769,impulse,2,0
2770,in,801,0
2771,ina,1,0
2772,inafter,1,0
2773,inappropriate,1,0
2774,inarguably,1,0
2775,incalculable,1,0
2776,incarnation,1,0
2777,incessant,3,0
2778,incessantly,6,0
2779,incident,3,0
2780,inclined,1,0
2781,included,6,0
2782,including,3,0
2783,incoherent,3,0
2784,incomparable,1,0
2785,inconceivable,1,0
2786,inconsequence,1,0
2787,incorruptible,1,0
2788,increased,4,0
2789,increasing,2,0
2790,incredulity,1,0
2791,incredulous,3,0
2792,incredulously,5,0
2793,incurably,1,0
2794,indecipherable,1,0
2795,indecisively,1,0
2796,indefinable,1,0
2797,indefinite,2,0
2798,indefinitely,1,0
2799,indeterminate,1,0
2800,indian,1,0
2801,indicate,1,0
2802,indicated,1,0
2803,indicating,1,0
2804,indies,1,0
2805,indifference,1,0
2806,indifferent,2,0
2807,indignant,1,0
2808,indignantly,3,0
2809,indirectly,1,0
2810,indiscernible,1,0
2811,indiscreet,1,0
2812,indistinguishably,1,0
2813,individual,1,0
2814,individually,1,0
2815,ineffable,1,0
2816,ineptly,1,0
2817,inessential,1,0
2818,inevitable,2,0
2819,inevitably,1,0
2820,inexhaustible,2,0
2821,inexperience,1,0
2822,inexplicable,2,0
2823,infantry,3,0
2824,infinite,2,0
2825,infinitely,3,0
2826,infinitesimal,1,0
2827,influence,2,0
2828,information,5,0
2829,informed,5,0
2830,ingratiate,1,0
2831,inhabitants,1,0
2832,inhabited,1,0
2833,inherited,2,0
2834,inhospitably,1,0
2835,inin,1,0
2836,initiative,2,0
2837,inky,1,0
2838,innocently,5,0
2839,innuendo,2,0
2840,innumerable,3,0
2841,inquest,2,0
2842,inquired,26,0
2843,inquiring,1,0
2844,inquiry,1,0
2845,inquisitions,1,0
2846,ins,1,0
2847,inside,18,0
2848,insidious,1,0
2849,insignia,1,0
2850,insincerity,1,0
2851,insisted,16,0
2852,insistently,1,0
2853,insolent,1,0
2854,inspect,1,0
2855,inspected,1,0
2856,inspired,1,0
2857,instance,1,0
2858,instant,4,0
2859,instantly,3,0
2860,instead,5,0
2861,instinct,4,0
2862,instinctive,1,0
2863,instinctively,2,0
2864,institutions,1,0
2865,instructions,1,0
2866,insulting,1,0
2867,insurance,1,0
2868,intact,1,0
2869,intelligence,1,0
2870,intended,3,0
2871,intending,2,0
2872,intense,3,0
2873,intensity,5,0
2874,intent,1,0
2875,intention,4,0
2876,intentions,2,0
2877,intently,3,0
2878,interest,5,0
2879,interested,6,0
2880,interestedinterested,1,0
2881,interesting,5,0
2882,interference,1,0
2883,interior,4,0
2884,intermarriage,1,0
2885,interminable,2,0
2886,intermittent,2,0
2887,interposed,1,0
2888,interrupt,2,0
2889,interrupted,7,0
2890,interruption,1,0
2891,intervals,1,0
2892,intimacy,1,0
2893,intimate,5,0
2894,intimation,1,0
2895,into,168,0
2896,intolerable,1,0
2897,intricate,1,0
2898,intriguing,1,0
2899,intriguingmy,1,0
2900,introduce,1,0
2901,introduced,3,0
2902,introduction,4,0
2903,introductions,1,0
2904,invariably,2,0
2905,invent,2,0
2906,invented,2,0
2907,inventions,2,0
2908,investigate,1,0
2909,investigation,3,0
2910,investment,1,0
2911,investments,1,0
2912,inviolate,1,0
2913,invisible,6,0
2914,invitation,2,0
2915,invitations,1,0
2916,invite,4,0
2917,invited,7,0
2918,invitedthey,1,0
2919,involuntarily,3,0
2920,irrecoverable,1,0
2921,irregular,1,0
2922,irregularity,1,0
2923,irregularly,1,0
2924,irrelevant,1,0
2925,irrelevantly,1,0
2926,irresistible,3,0
2927,irresistibly,1,0
2928,irritable,1,0
2929,is,104,0
2930,island,18,0
2931,isles,1,0
2932,ismays,1,0
2933,isn,14,0
2934,isolated,2,0
2935,isolation,1,0
2936,issue,1,0
2937,issued,2,0
2938,isthe,1,0
2939,it,584,0
2940,italian,3,0
2941,itand,1,0
2942,itbut,1,0
2943,item,1,0
2944,ithe,1,0
2945,iti,2,0
2946,itindeed,1,0
2947,itit,1,0
2948,itoverripe,1,0
2949,its,39,0
2950,itself,18,0
2951,itsigned,1,0
2952,itto,1,0
2953,ivory,1,0
2954,ivy,1,0
2955,j,6,0
2956,jackson,1,0
2957,jail,2,0
2958,jailor,1,0
2959,james,6,0
2960,janitor,2,0
2961,jauntily,2,0
2962,jauntiness,1,0
2963,jaunty,2,0
2964,jay,12,0
2965,jazz,4,0
2966,jealous,1,0
2967,jerk,3,0
2968,jersey,4,0
2969,jew,1,0
2970,jewellery,2,0
2971,jewels,2,0
2972,jewess,1,0
2973,jewett,1,0
2974,jimmy,5,0
2975,jingle,1,0
2976,jingled,1,0
2977,job,1,0
2978,john,1,0
2979,join,3,0
2980,joined,2,0
2981,joins,1,0
2982,joint,1,0
2983,jokes,1,0
2984,jongs,1,0
2985,jonquils,1,0
2986,jordan,72,0
2987,jordanconstrained,1,0
2988,journal,1,0
2989,journalism,1,0
2990,journey,1,0
2991,jovial,1,0
2992,jovially,1,0
2993,joy,2,0
2994,joyous,1,0
2995,judgements,2,0
2996,judging,1,0
2997,judy,1,0
2998,jugjugspat,1,0
2999,juice,1,0
3000,julep,3,0
3001,july,4,0
3002,jumped,7,0
3003,jumping,2,0
3004,june,8,0
3005,just,100,0
3006,justified,1,0
3007,justwhat,1,0
3008,jut,2,0
3009,juxtaposition,1,0
3010,kaiser,1,0
3011,kant,1,0
3012,kapiolani,1,0
3013,katspaugh,2,0
3014,kaye,3,0
3015,keenly,3,0
3016,keep,11,0
3017,keeping,3,0
3018,kellehers,1,0
3019,kept,11,0
3020,kerb,1,0
3021,key,3,0
3022,keys,1,0
3023,kicking,1,0
3024,kidding,1,0
3025,kike,1,0
3026,kill,1,0
3027,killed,12,0
3028,kind,10,0
3029,kindly,2,0
3030,kinds,2,0
3031,king,1,0
3032,kiss,3,0
3033,kissed,6,0
3034,kissing,1,0
3035,kissmeatthegate,1,0
3036,kitchen,9,0
3037,klipspringer,7,0
3038,knee,3,0
3039,knees,1,0
3040,knelt,1,0
3041,knew,54,0
3042,knickerbockers,1,0
3043,knobs,1,0
3044,knock,1,0
3045,knocked,2,0
3046,knocking,1,0
3047,knotted,1,0
3048,know,97,0
3049,knowing,2,0
3050,knowledge,1,0
3051,knowlock,1,0
3052,known,12,0
3053,knows,5,0
3054,knowthough,1,0
3055,knuckle,1,0
3056,l,1,0
3057,labyrinth,1,0
3058,lacing,1,0
3059,ladder,1,0
3060,laden,2,0
3061,ladies,4,0
3062,lady,8,0
3063,laid,1,0
3064,lake,4,0
3065,lamp,1,0
3066,lamplight,1,0
3067,lamps,1,0
3068,land,4,0
3069,lane,1,0
3070,lanes,1,0
3071,languid,1,0
3072,languidly,1,0
3073,lap,5,0
3074,lapped,1,0
3075,lapsed,2,0
3076,large,11,0
3077,largest,2,0
3078,last,45,0
3079,lasted,2,0
3080,late,13,0
3081,lately,1,0
3082,later,25,0
3083,latest,2,0
3084,lather,2,0
3085,latter,1,0
3086,laudable,1,0
3087,laugh,9,0
3088,laughed,15,0
3089,laughing,1,0
3090,laughter,13,0
3091,laundered,1,0
3092,laundry,1,0
3093,lavender,5,0
3094,lavendercoloured,1,0
3095,lavish,1,0
3096,lawn,22,0
3097,lawnmower,1,0
3098,lawns,4,0
3099,laws,1,0
3100,lay,13,0
3101,layers,1,0
3102,lazily,1,0
3103,leaden,1,0
3104,leader,2,0
3105,leading,1,0
3106,leaf,1,0
3107,leaked,1,0
3108,leaking,2,0
3109,lean,1,0
3110,leaned,15,0
3111,leaning,6,0
3112,learn,2,0
3113,learned,1,0
3114,leash,1,0
3115,least,15,0
3116,leather,5,0
3117,leave,12,0
3118,leaves,8,0
3119,leaving,13,0
3120,lectures,1,0
3121,led,1,0
3122,leeches,1,0
3123,left,40,0
3124,leftthe,1,0
3125,leg,2,0
3126,legacy,1,0
3127,legal,1,0
3128,legally,1,0
3129,legend,1,0
3130,legends,1,0
3131,legion,2,0
3132,legros,1,0
3133,legs,2,0
3134,leisurely,1,0
3135,lem,1,0
3136,lemon,1,0
3137,lemonade,1,0
3138,lemons,3,0
3139,length,3,0
3140,less,12,0
3141,lesser,1,0
3142,lester,1,0
3143,let,38,0
3144,lethargic,1,0
3145,letter,7,0
3146,letters,2,0
3147,letting,1,0
3148,level,2,0
3149,lever,1,0
3150,leveragea,1,0
3151,levity,1,0
3152,lewis,1,0
3153,liable,2,0
3154,libel,1,0
3155,libertine,1,0
3156,library,10,0
3157,lick,1,0
3158,lie,5,0
3159,lied,2,0
3160,lies,1,0
3161,lieutenant,2,0
3162,life,29,0
3163,lifted,5,0
3164,lifting,1,0
3165,light,42,0
3166,lighted,3,0
3167,lightheaded,1,0
3168,lightly,3,0
3169,lights,11,0
3170,like,120,0
3171,liked,5,0
3172,likedand,1,0
3173,likely,4,0
3174,lilactrees,1,0
3175,lillythey,1,0
3176,limit,2,0
3177,limited,3,0
3178,limits,1,0
3179,limousine,3,0
3180,line,11,0
3181,lined,2,0
3182,linen,2,0
3183,linger,1,0
3184,lingered,3,0
3185,lingering,1,0
3186,lingeringly,1,0
3187,link,1,0
3188,lip,1,0
3189,lips,11,0
3190,liquor,3,0
3191,liquors,1,0
3192,list,5,0
3193,listen,9,0
3194,listened,1,0
3195,listenedthen,1,0
3196,listening,4,0
3197,lit,4,0
3198,literally,2,0
3199,literary,1,0
3200,little,103,0
3201,live,16,0
3202,lived,11,0
3203,liver,1,0
3204,lives,1,0
3205,living,3,0
3206,livingroom,6,0
3207,ll,77,0
3208,loafing,2,0
3209,local,2,0
3210,locality,1,0
3211,locating,1,0
3212,locked,4,0
3213,loitered,1,0
3214,loneliness,3,0
3215,lonely,2,0
3216,long,62,0
3217,longer,14,0
3218,longest,3,0
3219,look,51,0
3220,looked,82,0
3221,lookedand,1,0
3222,lookedthe,1,0
3223,looking,34,0
3224,looks,7,0
3225,loose,1,0
3226,lost,11,0
3227,lot,9,0
3228,lots,3,0
3229,loud,6,0
3230,louisiana,1,0
3231,louisville,7,0
3232,lounged,1,0
3233,love,24,0
3234,loved,19,0
3235,lovely,10,0
3236,loves,3,0
3237,loving,1,0
3238,low,10,0
3239,lower,7,0
3240,lowered,1,0
3241,lucille,6,0
3242,luckily,2,0
3243,lucky,1,0
3244,lull,1,0
3245,luminosity,1,0
3246,lumps,1,0
3247,lunch,13,0
3248,lunched,1,0
3249,luncheon,4,0
3250,lurch,1,0
3251,lurched,1,0
3252,lurches,1,0
3253,lurking,1,0
3254,lustily,1,0
3255,lustreless,1,0
3256,lutheran,2,0
3257,luxuriated,1,0
3258,luxury,1,0
3259,lying,5,0
3260,lyric,1,0
3261,m,72,0
3262,machine,1,0
3263,machinegun,1,0
3264,machineguns,1,0
3265,machines,2,0
3266,mad,4,0
3267,madame,4,0
3268,made,63,0
3269,madison,1,0
3270,madman,2,0
3271,maecenas,1,0
3272,magazine,3,0
3273,magazines,2,0
3274,magic,2,0
3275,magical,1,0
3276,magnanimous,1,0
3277,maid,2,0
3278,main,3,0
3279,maine,1,0
3280,maintenon,1,0
3281,majestic,1,0
3282,major,3,0
3283,majority,1,0
3284,make,27,0
3285,makes,1,0
3286,making,11,0
3287,malevolence,1,0
3288,malice,1,0
3289,man,112,0
3290,managed,1,0
3291,manit,1,0
3292,manner,4,0
3293,mansion,5,0
3294,mantelpiece,2,0
3295,manwhat,1,0
3296,many,15,0
3297,manycoloured,2,0
3298,manykeyed,1,0
3299,manywindowed,1,0
3300,marble,5,0
3301,march,1,0
3302,marie,1,0
3303,marked,1,0
3304,marred,2,0
3305,marriage,2,0
3306,married,22,0
3307,marriedand,1,0
3308,marriedgod,1,0
3309,marry,1,0
3310,marrying,2,0
3311,marseilles,1,0
3312,marshes,2,0
3313,marvelled,1,0
3314,marvelling,1,0
3315,marvellous,1,0
3316,mashed,1,0
3317,mass,1,0
3318,massage,1,0
3319,massed,2,0
3320,massive,1,0
3321,master,1,0
3322,mastered,1,0
3323,match,2,0
3324,matchings,1,0
3325,mate,1,0
3326,material,3,0
3327,matter,20,0
3328,mattered,3,0
3329,matteroffact,1,0
3330,matters,2,0
3331,mattertomorrow,1,0
3332,mattress,3,0
3333,maurice,1,0
3334,mav,1,0
3335,mavro,2,0
3336,may,6,0
3337,maybe,5,0
3338,mccarty,1,0
3339,mcclenahan,1,0
3340,mckee,16,0
3341,mckees,2,0
3342,me,327,0
3343,mean,18,0
3344,meaning,3,0
3345,means,2,0
3346,meant,5,0
3347,meantime,1,0
3348,meanwhile,2,0
3349,measure,1,0
3350,measured,1,0
3351,measures,1,0
3352,mechanics,1,0
3353,medals,1,0
3354,meditatively,1,0
3355,mediterraneanthen,1,0
3356,medium,2,0
3357,meet,8,0
3358,meeting,2,0
3359,meetings,1,0
3360,melancholy,2,0
3361,mellow,1,0
3362,melodious,1,0
3363,melody,2,0
3364,melt,1,0
3365,melted,2,0
3366,membership,1,0
3367,memories,2,0
3368,memory,5,0
3369,memphis,1,0
3370,men,42,0
3371,menacing,1,0
3372,menagerie,1,0
3373,mencarrying,1,0
3374,mendelssohn,1,0
3375,mention,3,0
3376,mentioned,4,0
3377,merely,4,0
3378,meretricious,1,0
3379,merton,1,0
3380,mess,1,0
3381,message,2,0
3382,met,20,0
3383,metal,3,0
3384,metallic,2,0
3385,metropole,3,0
3386,metropolitan,1,0
3387,mexico,1,0
3388,meyer,7,0
3389,michaelis,22,0
3390,midas,1,0
3391,middle,10,0
3392,middleaged,1,0
3393,midnight,4,0
3394,midnightwas,1,0
3395,midsummer,2,0
3396,might,26,0
3397,migration,1,0
3398,mile,5,0
3399,miles,4,0
3400,milk,4,0
3401,milky,1,0
3402,million,1,0
3403,millionaire,1,0
3404,millionairesall,1,0
3405,millions,2,0
3406,milwaukee,1,0
3407,mincing,1,0
3408,mind,11,0
3409,mine,11,0
3410,minedo,1,0
3411,mineral,1,0
3412,mingled,1,0
3413,mingling,1,0
3414,minister,3,0
3415,ministering,1,0
3416,minnesota,2,0
3417,mint,6,0
3418,minute,34,0
3419,minuteit,1,0
3420,minutes,14,0
3421,mirror,3,0
3422,mirrored,2,0
3423,mischief,1,0
3424,misconceptions,1,0
3425,miserable,2,0
3426,miserably,2,0
3427,miss,38,0
3428,missed,2,0
3429,missing,2,0
3430,mist,2,0
3431,mistake,6,0
3432,mistaken,1,0
3433,mistress,3,0
3434,misunderstanding,1,0
3435,mixed,5,0
3436,moan,1,0
3437,modelling,1,0
3438,moderate,1,0
3439,modern,1,0
3440,modesty,1,0
3441,modish,1,0
3442,molars,1,0
3443,moment,70,0
3444,momentarily,3,0
3445,momentary,2,0
3446,moments,3,0
3447,momentum,1,0
3448,monday,1,0
3449,mondays,1,0
3450,money,21,0
3451,moneya,1,0
3452,moneythat,1,0
3453,monkey,1,0
3454,monograms,1,0
3455,monopolizing,1,0
3456,monstrous,1,0
3457,montana,1,0
3458,montauk,2,0
3459,monte,2,0
3460,montenegrin,1,0
3461,montenegro,7,0
3462,month,7,0
3463,months,8,0
3464,montreal,1,0
3465,moon,9,0
3466,moonlight,5,0
3467,moonlightwatching,1,0
3468,mops,1,0
3469,moral,1,0
3470,morbid,2,0
3471,more,74,0
3472,moreover,2,0
3473,morgan,1,0
3474,morning,29,0
3475,morningand,1,0
3476,mornings,1,0
3477,most,30,0
3478,mother,10,0
3479,moths,1,0
3480,mothsso,1,0
3481,motionless,2,0
3482,motor,4,0
3483,motorboat,1,0
3484,motorboats,1,0
3485,motorcars,1,0
3486,motorcycle,2,0
3487,motorists,1,0
3488,moulding,1,0
3489,mounted,5,0
3490,mourning,1,0
3491,moustache,1,0
3492,mouth,14,0
3493,mouthpiece,1,0
3494,move,9,0
3495,moved,27,0
3496,movement,6,0
3497,movements,5,0
3498,movementshe,1,0
3499,movie,1,0
3500,movies,5,0
3501,moving,8,0
3502,movingpicture,2,0
3503,mr,84,0
3504,mrs,31,0
3505,much,36,0
3506,muchyou,1,0
3507,muddy,1,0
3508,muffled,3,0
3509,muhlbach,1,0
3510,muldoon,2,0
3511,mulreadys,1,0
3512,mumble,1,0
3513,mumbled,2,0
3514,mumbles,1,0
3515,murdered,1,0
3516,murky,1,0
3517,murmur,9,0
3518,murmured,5,0
3519,murmuring,1,0
3520,murmurous,2,0
3521,murmurs,1,0
3522,murray,1,0
3523,muscle,2,0
3524,muscles,1,0
3525,music,5,0
3526,musicroom,2,0
3527,musicrooms,1,0
3528,muslin,1,0
3529,must,31,0
3530,muster,1,0
3531,musty,2,0
3532,muttered,6,0
3533,muttering,2,0
3534,my,242,0
3535,myer,1,0
3536,myrtle,23,0
3537,myself,17,0
3538,mysteries,1,0
3539,mysterious,2,0
3540,mystery,3,0
3541,myyou,1,0
3542,n,3,0
3543,nail,1,0
3544,name,42,0
3545,named,9,0
3546,names,8,0
3547,namesjaqueline,1,0
3548,napkin,1,0
3549,narrowed,2,0
3550,national,3,0
3551,natural,2,0
3552,naturally,3,0
3553,nature,2,0
3554,natures,1,0
3555,near,7,0
3556,neared,1,0
3557,nearer,1,0
3558,nearest,1,0
3559,nearly,2,0
3560,neat,1,0
3561,nebulous,1,0
3562,necessary,4,0
3563,neck,5,0
3564,necklaceor,1,0
3565,need,3,0
3566,needed,3,0
3567,needless,1,0
3568,needlessly,1,0
3569,needn,1,0
3570,needs,1,0
3571,negro,2,0
3572,negroes,1,0
3573,neighbour,7,0
3574,neighbourhood,2,0
3575,neighbouring,1,0
3576,neighbours,1,0
3577,neither,8,0
3578,nephew,2,0
3579,nerve,1,0
3580,nerves,1,0
3581,nervous,6,0
3582,nervously,2,0
3583,nest,1,0
3584,nevada,1,0
3585,never,64,0
3586,nevertheless,3,0
3587,new,70,0
3588,newly,1,0
3589,news,4,0
3590,newsand,1,0
3591,newspaper,7,0
3592,newspapers,2,0
3593,newspapersa,1,0
3594,newsstand,2,0
3595,newton,1,0
3596,next,35,0
3597,nibble,1,0
3598,nice,13,0
3599,nick,24,0
3600,nickel,1,0
3601,nicolas,1,0
3602,night,71,0
3603,nightand,1,0
3604,nightingale,1,0
3605,nightmaregrotesque,1,0
3606,nights,4,0
3607,nine,6,0
3608,nineteeneighteen,1,0
3609,nineteenhundreds,1,0
3610,nineteennineteen,1,0
3611,nineteenseventeen,2,0
3612,no,101,0
3613,nobility,1,0
3614,nobody,9,0
3615,nod,3,0
3616,nodded,16,0
3617,nodding,4,0
3618,nogatsby,1,0
3619,noi,1,0
3620,noise,1,0
3621,noisy,1,0
3622,none,2,0
3623,nonexistent,1,0
3624,nonolfactory,1,0
3625,nonsense,1,0
3626,noon,7,0
3627,noonbut,1,0
3628,nope,1,0
3629,nor,4,0
3630,nordic,1,0
3631,nordics,1,0
3632,normal,1,0
3633,normandy,1,0
3634,north,3,0
3635,nose,12,0
3636,noses,1,0
3637,nostril,1,0
3638,nostrils,2,0
3639,not,71,0
3640,note,4,0
3641,notes,2,0
3642,nothing,33,0
3643,nothingonly,1,0
3644,notice,3,0
3645,noticed,3,0
3646,notion,1,0
3647,notions,1,0
3648,notoriety,1,0
3649,notorious,1,0
3650,noun,1,0
3651,nourished,1,0
3652,november,2,0
3653,now,97,0
3654,nowadays,2,0
3655,nowhere,2,0
3656,nowisn,1,0
3657,nowthere,1,0
3658,nowwas,1,0
3659,number,4,0
3660,numbers,2,0
3661,nurse,5,0
3662,nymphs,1,0
3663,o,31,0
3664,oak,1,0
3665,oars,1,0
3666,object,7,0
3667,objected,6,0
3668,objects,3,0
3669,obligations,1,0
3670,obliged,2,0
3671,obliging,1,0
3672,obligingly,1,0
3673,obliterated,1,0
3674,oblivion,2,0
3675,oblivious,1,0
3676,oboes,1,0
3677,obscene,2,0
3678,obscure,1,0
3679,obscurely,2,0
3680,obscurity,1,0
3681,observed,1,0
3682,observers,1,0
3683,obstetrical,1,0
3684,obstinate,1,0
3685,obtrusive,1,0
3686,obvious,2,0
3687,obviously,6,0
3688,occasion,1,0
3689,occasional,1,0
3690,occasionally,1,0
3691,occupation,1,0
3692,occupied,1,0
3693,occurred,9,0
3694,ocean,1,0
3695,oceangoing,1,0
3696,octave,1,0
3697,october,3,0
3698,oculist,1,0
3699,odd,1,0
3700,oddly,2,0
3701,odour,3,0
3702,oeuvre,1,0
3703,of,1110,0
3704,off,45,0
3705,offend,1,0
3706,offended,2,0
3707,offer,1,0
3708,offered,2,0
3709,office,16,0
3710,officehe,1,0
3711,officer,3,0
3712,officereally,1,0
3713,officers,3,0
3714,official,1,0
3715,offshore,1,0
3716,ofof,1,0
3717,ofohfling,1,0
3718,often,7,0
3719,oftenin,1,0
3720,oggsford,4,0
3721,oh,38,0
3722,ohh,1,0
3723,ohio,1,0
3724,ohthat,1,0
3725,ohyou,1,0
3726,oil,2,0
3727,olaf,1,0
3728,old,81,0
3729,older,3,0
3730,oldeven,1,0
3731,oldfashioned,1,0
3732,omnibus,1,0
3733,on,359,0
3734,once,36,0
3735,oncebut,1,0
3736,one,146,0
3737,ones,4,0
3738,onewas,1,0
3739,only,51,0
3740,onwe,1,0
3741,opal,1,0
3742,open,24,0
3743,opened,17,0
3744,opening,8,0
3745,openmouthed,1,0
3746,opera,1,0
3747,operate,1,0
3748,operations,1,0
3749,opinion,3,0
3750,opportunity,3,0
3751,opposite,2,0
3752,oppositethe,1,0
3753,oppressive,1,0
3754,oppressivenessit,1,0
3755,or,96,0
3756,orange,1,0
3757,oranges,3,0
3758,orchestra,6,0
3759,orchestras,1,0
3760,orchid,2,0
3761,orchids,2,0
3762,order,7,0
3763,ordered,4,0
3764,orderi,1,0
3765,orders,3,0
3766,ordways,1,0
3767,organ,1,0
3768,orgastic,1,0
3769,original,1,0
3770,originated,1,0
3771,orleans,1,0
3772,other,65,0
3773,others,3,0
3774,otherspoor,1,0
3775,otherwise,1,0
3776,ought,18,0
3777,oughtn,4,0
3778,our,24,0
3779,ourselves,1,0
3780,out,210,0
3781,outa,1,0
3782,outan,1,0
3783,outdoors,3,0
3784,outlet,1,0
3785,outlined,1,0
3786,outoftheway,1,0
3787,outside,16,0
3788,outstay,1,0
3789,ovalslike,1,0
3790,over,140,0
3791,overboard,1,0
3792,overcoat,1,0
3793,overdreamedthat,1,0
3794,overenlarged,1,0
3795,overflowing,1,0
3796,overhanging,1,0
3797,overhead,7,0
3798,overheard,1,0
3799,overhung,1,0
3800,overlooked,1,0
3801,overlooking,1,0
3802,overpopulated,1,0
3803,overseas,2,0
3804,overtaking,2,0
3805,overtook,1,0
3806,overwhelmed,1,0
3807,overwhelming,2,0
3808,overwhelmingly,1,0
3809,overwound,1,0
3810,owe,2,0
3811,owl,1,0
3812,owleyed,4,0
3813,owleyes,1,0
3814,own,31,0
3815,owned,2,0
3816,owners,1,0
3817,owns,1,0
3818,oxford,14,0
3819,p,2,0
3820,pack,1,0
3821,package,1,0
3822,packed,1,0
3823,packing,1,0
3824,page,1,0
3825,pages,3,0
3826,paid,2,0
3827,pain,1,0
3828,paint,1,0
3829,painted,1,0
3830,painting,2,0
3831,paintless,1,0
3832,pair,6,0
3833,pairs,2,0
3834,palace,3,0
3835,palaces,1,0
3836,pale,14,0
3837,palm,2,0
3838,palmetto,1,0
3839,pammy,1,0
3840,pandered,1,0
3841,pane,1,0
3842,panelled,1,0
3843,panic,3,0
3844,panicthe,1,0
3845,panting,1,0
3846,pantry,3,0
3847,pants,1,0
3848,pap,1,0
3849,paper,3,0
3850,papers,4,0
3851,par,1,0
3852,parallel,1,0
3853,parcelled,1,0
3854,pardon,6,0
3855,parents,4,0
3856,park,7,0
3857,parke,1,0
3858,parked,1,0
3859,parlour,1,0
3860,part,9,0
3861,partake,1,0
3862,parted,4,0
3863,partial,1,0
3864,participated,1,0
3865,particular,6,0
3866,particularly,1,0
3867,parties,11,0
3868,parting,1,0
3869,partition,1,0
3870,partnership,1,0
3871,parts,1,0
3872,party,18,0
3873,pasquinadebut,1,0
3874,pass,1,0
3875,passed,18,0
3876,passengers,1,0
3877,passersby,1,0
3878,passing,2,0
3879,passion,1,0
3880,passionate,1,0
3881,past,14,0
3882,pastoral,1,0
3883,pastry,1,0
3884,patent,2,0
3885,paternal,2,0
3886,path,2,0
3887,pathetic,1,0
3888,pathfinder,1,0
3889,patron,2,0
3890,pattern,1,0
3891,paul,1,0
3892,pause,9,0
3893,paused,2,0
3894,pavilions,1,0
3895,pawing,1,0
3896,pay,4,0
3897,paying,1,0
3898,pearl,1,0
3899,pearls,3,0
3900,peasantry,1,0
3901,pebbles,2,0
3902,peculiar,3,0
3903,peculiarly,2,0
3904,peered,2,0
3905,peering,2,0
3906,pencil,1,0
3907,peninsula,1,0
3908,penitentiary,1,0
3909,penniless,2,0
3910,pennsylvania,2,0
3911,penny,1,0
3912,people,61,0
3913,peoplehis,1,0
3914,peoplewith,1,0
3915,pepper,1,0
3916,per,2,0
3917,perceive,1,0
3918,perceived,2,0
3919,perceptible,3,0
3920,peremptorily,1,0
3921,peremptory,1,0
3922,perfect,4,0
3923,perfectly,3,0
3924,perfume,1,0
3925,perhaps,19,0
3926,period,2,0
3927,perishable,1,0
3928,permanent,1,0
3929,permanently,1,0
3930,permeate,1,0
3931,perpetual,1,0
3932,persistent,5,0
3933,person,13,0
3934,personal,5,0
3935,personality,2,0
3936,perspiration,2,0
3937,perspired,1,0
3938,persuade,1,0
3939,perturbed,1,0
3940,pervaded,1,0
3941,pervading,2,0
3942,pessimist,1,0
3943,petals,1,0
3944,peter,1,0
3945,petereither,1,0
3946,petrolpumps,1,0
3947,phantom,1,0
3948,phase,3,0
3949,phenomenon,1,0
3950,philadelphia,1,0
3951,phone,11,0
3952,phoned,1,0
3953,phonemostly,1,0
3954,photograph,5,0
3955,photographed,1,0
3956,photographer,1,0
3957,photographers,2,0
3958,phrase,4,0
3959,phrases,2,0
3960,physical,8,0
